"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US13179","Liberty County, Georgia","24053","517","6.8","1.5","3.5","0.9","9.7","1.6","11.3","1.6","18.3","2.1","22.2","2.1","12.6","1.7","10.9","1.3","3.2","0.9","1.6","0.6","50411","2468","61342","2413","40.9","(X)","(X)","(X)","(X)","(X)","16734","647","6.9","1.7","2.8","1.0","6.8","1.4","11.0","2.0","18.0","3.0","24.0","2.8","13.8","1.9","10.5","1.3","4.1","1.2","2.2","0.9","54347","2584","65203","3034","(X)","(X)","41.4","(X)","(X)","(X)","11234","691","1.6","0.8","2.1","1.1","3.0","0.8","9.6","2.2","18.3","3.3","26.2","3.3","17.5","2.7","13.0","2.1","5.6","1.8","3.1","1.3","64678","3778","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7319","600","8.3","2.7","5.1","1.9","17.7","4.3","13.8","2.9","18.5","3.4","17.4","3.8","8.4","2.7","9.8","2.8","0.9","0.7","0.2","0.2","38514","3497","47996","3448","(X)","(X)","(X)","(X)","39.0","(X)"
"0500000US13181","Lincoln County, Georgia","3277","192","9.1","2.8","11.7","4.0","8.6","3.0","11.7","3.4","17.4","4.2","13.2","3.1","12.1","3.7","10.4","2.7","3.2","1.5","2.6","1.6","42036","4398","57233","4954","34.5","(X)","(X)","(X)","(X)","(X)","2225","210","7.6","3.0","7.0","3.0","5.4","2.8","9.6","4.2","17.8","5.3","12.5","4.0","18.7","5.7","13.4","4.1","4.7","2.2","3.3","2.1","54112","7962","69032","6486","(X)","(X)","32.0","(X)","(X)","(X)","1447","187","1.2","1.4","0.0","3.1","2.2","1.7","11.1","5.6","17.7","7.3","12.5","5.2","25.2","7.5","18.1","5.2","7.3","3.3","4.7","3.1","79331","7108","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1052","188","12.4","7.0","26.4","9.2","17.4","7.4","17.7","6.2","9.4","5.2","13.2","5.3","1.3","1.3","1.1","1.8","0.0","4.2","1.0","1.6","21012","4773","29484","5382","(X)","(X)","(X)","(X)","36.9","(X)"
"0500000US13183","Long County, Georgia","6006","323","6.6","3.0","6.3","2.8","12.7","3.6","8.5","3.8","14.8","4.6","18.0","4.8","13.5","3.8","14.5","4.0","2.7","2.0","2.4","1.6","52099","7071","63543","6329","40.5","(X)","(X)","(X)","(X)","(X)","4182","428","5.2","2.5","3.8","2.6","11.0","4.8","6.7","3.2","14.7","5.5","19.8","6.2","17.3","4.9","15.6","5.3","2.3","2.0","3.4","2.3","58555","4814","70827","7392","(X)","(X)","41.5","(X)","(X)","(X)","2865","388","0.2","0.4","2.0","1.8","8.0","5.0","6.3","3.8","12.4","5.6","22.8","7.6","18.4","5.8","21.6","6.7","3.4","2.9","5.0","3.4","73239","14975","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1824","389","14.9","8.5","8.3","5.1","21.1","10.3","12.7","9.9","14.5","9.1","12.4","6.2","5.3","5.1","7.3","5.2","3.5","4.8","0.0","2.4","26429","10129","41527","9059","(X)","(X)","(X)","(X)","36.6","(X)"
"0500000US13185","Lowndes County, Georgia","42755","605","14.1","1.6","4.4","0.7","12.5","1.5","10.0","1.1","11.2","1.4","18.6","1.6","11.6","1.2","11.0","1.3","3.7","0.7","2.9","0.5","46113","2959","63645","3091","42.2","(X)","(X)","(X)","(X)","(X)","26870","896","10.5","1.9","2.0","0.7","8.1","1.4","8.8","1.4","10.9","1.8","19.7","2.1","14.6","1.5","16.6","2.2","5.1","1.0","3.8","0.8","61235","2969","78157","4473","(X)","(X)","40.6","(X)","(X)","(X)","18121","810","5.2","1.8","1.3","0.5","4.1","1.0","6.4","1.2","9.1","1.8","20.4","2.8","18.7","2.2","22.9","2.8","7.0","1.5","5.1","1.1","77788","6411","93082","4785","(X)","(X)","(X)","(X)","(X)","(X)","15885","850","21.6","3.1","8.9","1.7","21.2","3.3","12.2","2.2","12.0","2.3","15.4","2.6","4.7","1.2","2.2","1.0","0.7","0.4","1.3","0.6","24211","1852","35438","2675","(X)","(X)","(X)","(X)","43.6","(X)"
"0500000US13187","Lumpkin County, Georgia","11866","431","6.4","2.1","6.7","1.8","12.6","2.8","11.4","2.7","10.9","2.7","16.5","3.0","14.0","3.2","14.6","3.4","3.1","1.1","3.8","1.2","52872","7175","78320","10793","33.5","(X)","(X)","(X)","(X)","(X)","7780","506","1.4","1.1","1.9","1.2","8.7","3.0","10.6","4.1","14.4","3.7","19.8","3.9","16.0","4.0","18.3","4.6","5.0","1.8","3.8","1.5","67216","6134","91498","15087","(X)","(X)","35.1","(X)","(X)","(X)","6354","505","0.9","1.0","0.5","0.6","7.8","3.4","10.0","4.6","11.1","3.5","20.5","4.3","17.1","4.8","21.4","5.5","6.1","2.2","4.6","1.8","74350","5794","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4086","503","15.9","5.5","16.1","5.3","19.9","5.8","13.2","5.5","6.2","2.9","10.2","4.0","9.0","3.7","6.6","4.7","0.0","1.1","2.8","2.3","23824","6396","50369","15635","(X)","(X)","(X)","(X)","30.1","(X)"
"0500000US13189","McDuffie County, Georgia","8238","211","9.8","3.0","3.1","1.4","13.4","3.2","12.0","2.7","15.0","3.0","22.5","4.4","8.5","2.8","10.9","2.2","3.2","1.3","1.6","0.8","47327","3290","58501","4127","39.9","(X)","(X)","(X)","(X)","(X)","5773","354","6.2","3.0","0.9","0.8","11.1","3.5","11.9","3.4","18.1","4.1","22.4","4.1","9.9","3.5","13.2","2.9","4.3","1.7","2.0","1.1","51244","3057","66047","4385","(X)","(X)","47.2","(X)","(X)","(X)","3690","348","0.4","0.7","0.1","0.2","6.1","3.0","4.2","2.4","17.7","5.7","26.2","5.3","15.0","5.4","20.5","4.7","6.7","2.6","3.1","1.7","71441","6030","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2465","390","18.7","7.0","7.7","4.2","21.0","6.3","12.8","4.7","8.5","4.5","21.7","10.6","3.8","4.0","4.4","3.6","0.7","0.8","0.8","1.1","27094","9852","38630","6063","(X)","(X)","(X)","(X)","21.5","(X)"
"0500000US13191","McIntosh County, Georgia","6343","398","6.1","2.8","5.7","2.3","15.2","5.2","8.1","2.8","12.6","3.8","16.0","4.3","19.3","4.4","10.2","2.7","4.9","2.8","1.9","1.0","56262","9148","64012","5699","44.4","(X)","(X)","(X)","(X)","(X)","4323","436","2.5","2.0","2.7","2.8","10.9","5.5","5.8","3.0","13.3","4.9","17.2","6.0","25.3","6.2","13.7","3.8","6.1","3.8","2.5","1.5","73152","7750","76306","7012","(X)","(X)","50.1","(X)","(X)","(X)","3201","412","0.7","1.4","1.3","1.2","4.6","2.3","1.7","1.6","13.2","5.8","19.2","7.4","30.8","7.9","16.9","4.5","8.2","4.9","3.4","2.0","80440","10589","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2020","386","15.5","8.2","15.9","6.9","25.6","9.3","12.1","5.9","9.4","4.8","11.0","6.9","6.4","5.2","3.5","3.1","0.0","2.2","0.6","0.9","22617","4164","33576","5380","(X)","(X)","(X)","(X)","30.1","(X)"
"0500000US13193","Macon County, Georgia","4648","209","17.0","4.3","9.3","2.7","14.3","3.5","11.5","3.1","13.6","3.5","16.2","3.6","4.0","1.8","10.6","3.5","1.1","0.8","2.4","1.5","31910","4152","54472","12017","42.4","(X)","(X)","(X)","(X)","(X)","2916","275","8.9","3.1","3.8","2.3","13.3","3.7","12.3","3.9","17.7","4.4","20.4","5.0","4.6","2.7","14.8","5.3","1.7","1.4","2.5","1.5","46380","4337","58759","5263","(X)","(X)","44.6","(X)","(X)","(X)","1724","256","3.2","2.6","0.7","1.2","9.3","4.3","9.9","5.4","14.5","5.2","24.9","6.5","6.0","4.2","24.4","8.1","2.9","2.3","4.2","2.6","59722","10924","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1732","253","31.9","9.5","18.4","6.3","16.4","6.7","10.1","4.2","5.8","4.4","8.6","4.7","3.0","2.2","3.6","3.0","0.0","2.6","2.2","3.1","14877","2763","46703","31119","(X)","(X)","(X)","(X)","38.5","(X)"
"0500000US13195","Madison County, Georgia","10622","331","6.1","1.6","5.0","1.5","8.8","2.0","14.9","3.2","14.0","2.7","19.2","3.3","13.8","2.5","11.9","2.4","3.7","1.5","2.5","1.2","51142","4622","65995","4287","36.5","(X)","(X)","(X)","(X)","(X)","8078","334","4.9","1.6","2.7","1.6","6.4","2.2","12.1","3.9","14.8","3.1","20.1","3.5","16.7","3.3","14.6","3.0","4.4","1.9","3.3","1.6","63665","4410","74708","5723","(X)","(X)","40.8","(X)","(X)","(X)","5719","361","1.6","1.2","1.5","1.0","4.4","2.4","8.1","2.8","11.8","3.2","22.5","3.9","21.1","4.0","18.2","3.3","6.3","2.6","4.6","2.2","75110","6624","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2544","315","11.2","4.6","12.5","4.7","17.3","4.1","23.9","7.3","13.0","5.6","14.2","5.6","3.5","1.7","2.9","2.8","1.6","2.2","0.0","1.8","30232","3396","36113","4726","(X)","(X)","(X)","(X)","22.4","(X)"
"0500000US13197","Marion County, Georgia","3423","201","9.4","3.2","4.1","2.2","13.9","3.2","8.4","2.9","12.0","3.9","28.9","5.7","8.0","2.5","8.9","3.6","4.2","2.4","2.1","1.7","52450","5575","58548","5384","47.3","(X)","(X)","(X)","(X)","(X)","2525","223","7.6","3.9","1.0","1.7","11.4","4.0","8.0","3.0","10.5","4.9","31.8","6.0","9.3","3.3","12.5","4.6","5.8","3.3","2.1","2.0","57941","3514","65657","6128","(X)","(X)","54.5","(X)","(X)","(X)","1824","197","2.6","2.5","0.0","2.4","6.5","3.7","7.6","3.5","9.9","5.5","34.9","6.6","12.4","4.5","15.8","6.0","7.3","4.5","2.9","2.8","66111","4111","N","N","(X)","(X)","(X)","(X)","(X)","(X)","898","198","17.7","8.8","12.9","6.3","23.1","8.5","10.9","6.3","17.9","8.8","14.1","7.8","2.8","3.1","0.0","4.9","0.0","4.9","0.6","1.0","21500","6075","34135","11644","(X)","(X)","(X)","(X)","27.1","(X)"
"0500000US13199","Meriwether County, Georgia","8255","362","12.3","3.0","7.0","2.1","13.3","3.0","9.7","2.2","14.8","2.6","19.4","3.3","11.4","3.0","8.4","2.2","1.3","0.9","2.4","1.3","40769","4552","55806","5561","44.1","(X)","(X)","(X)","(X)","(X)","5618","340","6.3","3.3","3.2","1.4","11.2","3.4","9.3","2.0","15.0","3.2","25.1","4.5","13.4","3.7","11.8","3.3","1.4","1.2","3.2","1.8","53692","3505","67073","7879","(X)","(X)","46.7","(X)","(X)","(X)","3188","304","1.5","1.3","1.8","1.6","5.4","3.3","4.2","2.3","13.9","4.1","27.4","7.2","19.8","6.3","19.0","5.5","1.2","0.9","5.7","3.3","67852","9039","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2637","376","25.4","6.2","15.7","5.4","21.3","6.0","8.5","4.0","12.9","4.2","10.3","4.0","3.8","2.6","0.3","0.4","0.9","1.3","0.8","1.4","17484","3291","28389","5121","(X)","(X)","(X)","(X)","32.8","(X)"
"0500000US13201","Miller County, Georgia","2339","137","7.7","2.8","11.5","3.7","15.6","5.6","6.9","2.2","8.6","2.5","21.6","5.2","9.8","3.1","16.8","3.6","0.6","0.7","0.9","0.7","49771","6130","58818","5576","67.2","(X)","(X)","(X)","(X)","(X)","1592","148","2.3","2.1","6.5","3.8","12.2","7.0","6.0","2.6","10.1","3.8","24.2","6.9","11.9","3.9","24.6","5.3","0.8","1.1","1.4","1.0","59435","6665","73230","7841","(X)","(X)","71.0","(X)","(X)","(X)","1131","151","1.4","1.7","2.1","2.4","9.5","6.3","2.7","2.4","11.0","5.0","27.0","7.8","15.9","5.0","27.8","6.2","1.1","1.5","1.5","1.1","68450","12748","N","N","(X)","(X)","(X)","(X)","(X)","(X)","747","130","19.3","7.6","24.5","8.6","23.4","8.4","6.4","4.3","4.6","3.2","18.7","8.2","2.8","3.2","0.3","0.6","0.0","5.8","0.0","5.8","17771","3634","26646","4975","(X)","(X)","(X)","(X)","58.4","(X)"
"0500000US13205","Mitchell County, Georgia","8018","226","10.5","3.4","7.6","2.7","13.7","2.6","14.9","3.0","13.6","2.7","19.1","4.5","8.6","2.9","8.6","2.3","0.8","0.5","2.5","1.5","39404","6586","53059","5059","52.2","(X)","(X)","(X)","(X)","(X)","5273","353","9.5","4.8","5.8","2.9","13.1","3.6","14.8","3.1","15.1","3.8","14.9","3.9","11.1","3.5","11.4","3.1","1.2","0.7","3.0","2.1","42044","6680","58408","7446","(X)","(X)","52.0","(X)","(X)","(X)","2835","275","1.3","1.8","1.0","0.9","7.5","4.0","9.7","4.2","16.6","4.3","21.0","6.4","15.1","4.3","21.2","5.4","2.0","1.2","4.7","3.8","67657","7307","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2745","365","14.4","5.4","13.2","6.4","15.7","5.0","16.2","6.2","7.9","3.3","24.0","9.2","3.7","3.8","3.2","2.5","0.1","0.1","1.5","1.4","29236","6425","39904","5623","(X)","(X)","(X)","(X)","48.3","(X)"
"0500000US13207","Monroe County, Georgia","10177","273","8.2","1.9","4.9","2.2","9.5","2.2","6.4","1.9","11.9","2.2","16.8","3.0","10.0","2.1","17.0","2.8","6.3","1.8","8.8","2.3","60491","6143","89681","7280","38.7","(X)","(X)","(X)","(X)","(X)","6865","421","3.2","1.9","4.8","3.1","3.9","1.7","5.9","2.0","10.8","2.6","17.9","3.9","11.1","2.5","23.3","3.9","7.9","2.3","11.1","2.9","81966","11766","109355","9947","(X)","(X)","38.2","(X)","(X)","(X)","5627","420","2.5","2.1","4.1","3.7","2.8","1.7","3.3","1.5","10.1","3.0","17.0","4.3","10.6","2.6","27.0","4.8","9.1","2.6","13.4","3.6","98528","8307","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3312","397","18.6","4.4","5.5","2.7","21.1","4.8","9.9","3.8","13.4","4.8","15.5","4.5","5.5","3.0","3.5","2.5","3.0","2.6","4.0","3.8","27352","7705","47109","9538","(X)","(X)","(X)","(X)","39.4","(X)"
"0500000US13209","Montgomery County, Georgia","3061","167","6.7","1.8","8.5","2.6","11.0","3.0","13.5","3.8","12.8","3.6","15.8","3.8","15.0","4.6","8.8","2.9","4.5","2.4","3.5","1.7","45230","9019","67078","9475","53.8","(X)","(X)","(X)","(X)","(X)","2216","185","3.2","1.5","4.3","2.5","9.2","3.6","13.5","4.2","13.9","4.5","17.6","4.8","15.0","4.9","12.2","4.0","6.3","3.3","4.7","2.3","55663","8244","80072","12362","(X)","(X)","54.5","(X)","(X)","(X)","1647","191","1.3","1.2","0.8","0.8","6.9","3.7","8.7","3.7","13.8","5.7","19.3","5.8","18.6","5.9","15.9","5.4","8.4","4.4","6.2","3.1","71948","9463","N","N","(X)","(X)","(X)","(X)","(X)","(X)","845","139","16.1","5.8","20.7","7.0","15.7","4.9","12.4","6.0","12.3","5.8","10.7","5.5","12.0","7.5","0.0","5.2","0.0","5.2","0.1","0.6","23009","6200","31208","5056","(X)","(X)","(X)","(X)","52.1","(X)"
"0500000US13211","Morgan County, Georgia","7040","232","4.0","1.4","2.4","1.6","8.5","2.4","6.3","2.2","13.5","3.2","18.4","3.7","15.3","3.6","19.6","3.3","5.3","1.8","6.7","2.1","68669","5868","88549","6059","44.5","(X)","(X)","(X)","(X)","(X)","5390","308","1.6","1.3","1.8","1.0","6.6","2.6","3.5","1.5","10.3","2.9","19.9","4.2","18.8","4.3","22.8","4.3","6.7","2.2","8.2","2.7","81467","3581","100010","7447","(X)","(X)","47.1","(X)","(X)","(X)","4033","302","0.4","0.5","0.0","0.2","3.7","2.2","2.8","1.6","6.3","2.6","19.6","4.6","21.1","5.2","26.7","5.4","8.4","2.9","10.9","3.6","93542","9848","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1650","273","12.2","4.8","7.2","6.5","14.1","5.5","15.5","7.6","21.9","9.5","14.7","5.5","5.2","3.9","6.7","4.1","1.8","1.7","0.9","1.4","37761","11120","47800","8973","(X)","(X)","(X)","(X)","36.1","(X)"
"0500000US13213","Murray County, Georgia","14520","311","4.9","1.3","6.2","1.5","9.7","2.0","13.7","2.4","14.6","2.2","20.8","2.5","14.8","2.5","9.9","1.7","2.5","1.0","3.0","2.0","51133","3034","63884","4567","35.9","(X)","(X)","(X)","(X)","(X)","10939","492","4.0","1.5","3.6","1.2","6.2","1.9","13.1","2.9","15.5","2.9","22.8","3.5","16.6","2.8","11.1","2.2","3.4","1.3","3.6","2.6","57577","4063","69733","5166","(X)","(X)","34.5","(X)","(X)","(X)","8462","558","1.9","1.0","2.0","1.2","4.7","1.8","12.5","3.4","14.2","3.2","23.4","3.6","20.0","3.4","12.9","2.7","3.9","1.7","4.4","3.4","65720","4363","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3581","449","10.8","3.4","16.4","4.4","19.4","5.5","17.2","4.6","10.3","3.6","15.2","4.8","6.1","3.2","3.8","2.4","0.4","0.4","0.5","0.6","26102","2275","40494","7046","(X)","(X)","(X)","(X)","37.3","(X)"
"0500000US13215","Muscogee County, Georgia","73648","914","10.7","0.9","5.4","0.6","11.1","1.0","11.6","1.1","13.2","0.9","17.2","1.2","11.4","0.9","11.6","0.9","3.8","0.6","3.9","0.5","47418","1891","66950","1765","45.7","(X)","(X)","(X)","(X)","(X)","44873","1112","6.6","1.0","3.4","0.5","8.5","1.0","9.7","0.9","12.5","1.3","17.4","1.3","15.1","1.4","15.6","1.4","5.2","1.0","5.9","0.8","63709","3197","82073","2238","(X)","(X)","45.9","(X)","(X)","(X)","27785","1060","2.3","0.6","2.0","0.6","4.6","0.9","5.6","0.9","9.8","1.5","18.2","1.7","19.1","1.9","21.4","2.0","7.9","1.4","9.0","1.4","84072","1762","104693","3354","(X)","(X)","(X)","(X)","(X)","(X)","28775","1148","18.3","2.0","8.8","1.2","15.7","1.8","14.8","2.2","13.9","1.6","16.1","1.9","5.9","1.1","4.7","1.1","0.9","0.4","0.8","0.4","29351","1739","40767","2681","(X)","(X)","(X)","(X)","44.4","(X)"
"0500000US13217","Newton County, Georgia","37543","441","5.5","1.2","3.9","1.0","10.9","1.8","9.8","1.6","11.9","1.5","21.3","2.1","13.4","1.6","15.7","1.7","4.2","0.8","3.4","0.9","59178","3820","72358","3606","38.7","(X)","(X)","(X)","(X)","(X)","27747","1005","3.4","1.0","3.0","1.2","9.1","1.9","8.5","1.6","12.3","2.0","22.3","2.4","15.1","2.0","17.5","2.3","5.1","1.1","3.7","1.1","63856","3747","79036","4293","(X)","(X)","39.5","(X)","(X)","(X)","19153","1110","1.9","0.9","1.7","1.1","4.5","1.6","6.8","1.4","11.2","2.5","21.8","2.9","17.6","2.4","22.7","3.0","6.5","1.5","5.3","1.5","76637","3166","92907","5587","(X)","(X)","(X)","(X)","(X)","(X)","9796","821","11.8","3.2","7.5","1.9","16.1","3.6","13.8","3.6","12.0","2.8","17.4","4.2","8.7","2.5","9.6","3.1","0.9","0.6","2.1","1.3","35625","5159","49360","4344","(X)","(X)","(X)","(X)","35.2","(X)"
"0500000US13219","Oconee County, Georgia","13773","309","2.1","0.8","1.3","0.8","4.1","1.3","6.6","1.8","12.3","2.1","14.4","2.0","10.8","2.1","22.8","2.7","10.7","2.5","14.9","2.5","95064","6352","137349","14384","33.7","(X)","(X)","(X)","(X)","(X)","11270","354","1.6","0.7","0.7","0.5","2.0","1.0","4.4","1.4","11.5","2.4","12.9","2.1","10.7","2.2","26.6","3.5","12.5","3.1","17.1","3.2","111409","6099","153906","17546","(X)","(X)","33.0","(X)","(X)","(X)","9515","377","1.3","0.7","0.4","0.4","1.5","0.9","3.8","1.4","9.3","2.8","11.0","2.4","11.2","2.4","27.7","3.5","14.1","3.6","19.9","3.7","119796","5739","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2503","296","4.7","2.8","4.9","3.8","13.7","5.4","16.3","7.0","15.8","5.2","21.9","6.2","12.1","4.5","6.8","3.4","2.2","2.2","1.6","1.4","44086","6638","57930","7248","(X)","(X)","(X)","(X)","36.3","(X)"
"0500000US13221","Oglethorpe County, Georgia","5477","217","6.1","2.2","7.3","2.3","12.7","3.2","8.1","2.3","12.6","2.9","19.7","3.3","12.0","2.7","13.9","2.7","4.4","2.1","3.2","2.3","52816","3920","66272","5341","35.8","(X)","(X)","(X)","(X)","(X)","3762","282","2.7","1.6","3.6","1.9","9.9","3.4","8.4","3.0","12.6","3.6","19.7","3.6","13.7","3.5","19.1","3.8","6.1","2.9","4.4","3.2","66583","6354","79093","6925","(X)","(X)","36.0","(X)","(X)","(X)","2822","285","1.5","1.3","1.2","1.2","5.2","3.0","7.1","2.7","10.9","3.3","20.9","4.4","15.2","3.7","24.0","4.8","8.1","3.8","5.9","4.2","83184","7392","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1715","249","14.5","6.0","15.3","5.6","22.0","7.9","8.4","4.1","12.8","4.9","18.6","6.8","5.1","2.9","2.0","1.5","0.6","0.8","0.5","0.8","23194","5218","35352","3841","(X)","(X)","(X)","(X)","34.2","(X)"
"0500000US13223","Paulding County, Georgia","54993","676","3.4","0.7","1.7","0.5","5.6","1.0","6.5","1.2","12.3","1.6","21.1","2.0","15.4","1.4","21.1","1.9","8.8","1.3","4.1","0.9","74154","2532","86402","2436","32.1","(X)","(X)","(X)","(X)","(X)","43048","1082","1.5","0.4","1.0","0.5","4.3","0.9","6.5","1.3","11.3","1.6","21.0","2.3","17.1","1.7","22.9","2.2","9.7","1.3","4.7","1.1","78601","4043","92373","2968","(X)","(X)","31.5","(X)","(X)","(X)","32683","1371","1.0","0.4","0.5","0.3","2.8","0.9","5.2","1.3","9.2","1.8","19.8","2.6","18.3","2.0","26.0","2.6","11.0","1.7","6.1","1.4","88212","5560","101251","3708","(X)","(X)","(X)","(X)","(X)","(X)","11945","962","10.9","3.0","4.7","1.9","12.1","3.0","9.3","2.3","15.7","3.1","23.9","4.4","10.7","2.5","9.0","2.6","2.4","1.8","1.2","0.9","46854","4988","53464","3505","(X)","(X)","(X)","(X)","32.4","(X)"
"0500000US13225","Peach County, Georgia","10215","361","10.6","2.8","5.5","1.8","13.5","2.9","13.3","2.7","6.9","1.9","16.1","3.1","11.3","3.0","16.2","3.2","3.0","1.1","3.6","1.5","50267","5881","66349","5461","48.2","(X)","(X)","(X)","(X)","(X)","6639","418","7.1","2.8","2.9","1.4","8.9","3.0","14.6","3.9","8.1","2.6","14.5","3.7","14.6","3.9","20.1","4.5","4.1","1.6","5.2","2.1","61557","5098","78020","6744","(X)","(X)","50.6","(X)","(X)","(X)","3997","478","0.9","0.9","1.5","1.2","4.7","3.1","10.1","4.3","5.3","2.4","16.1","5.0","18.2","5.3","31.2","6.4","6.9","2.6","5.1","2.2","87431","6841","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3576","423","18.4","6.0","11.3","4.8","22.8","6.6","12.2","4.8","4.3","2.1","16.9","5.4","3.6","2.7","8.6","4.0","1.0","0.9","0.8","1.0","24036","2755","41966","8272","(X)","(X)","(X)","(X)","41.0","(X)"
"0500000US13227","Pickens County, Georgia","12129","362","4.0","1.2","4.5","1.4","7.6","2.2","9.9","2.2","11.7","2.4","19.0","3.0","16.7","2.6","17.0","2.7","4.7","1.8","4.8","1.4","68365","2426","80693","4530","36.2","(X)","(X)","(X)","(X)","(X)","8791","468","1.4","0.8","0.8","0.6","4.4","1.5","11.2","3.3","11.1","2.8","16.8","2.8","20.7","3.2","21.0","3.3","6.3","2.5","6.3","1.9","78995","3347","93409","5966","(X)","(X)","36.1","(X)","(X)","(X)","7118","477","1.0","0.7","0.1","0.1","1.5","1.0","9.6","2.7","9.2","2.5","17.7","3.2","23.5","3.7","22.3","3.3","7.5","2.9","7.8","2.3","89500","8729","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3338","407","11.0","3.8","15.2","4.8","17.7","6.1","10.6","3.7","14.8","5.1","18.8","5.1","4.3","2.7","6.8","4.3","0.1","0.7","0.9","0.9","29898","5878","43039","6606","(X)","(X)","(X)","(X)","35.6","(X)"
"0500000US13229","Pierce County, Georgia","7178","252","7.3","2.9","4.0","1.4","16.1","4.0","11.0","3.2","13.7","3.7","21.2","3.8","10.7","2.6","10.3","2.6","3.6","2.2","2.2","1.1","48969","2453","65670","8635","36.1","(X)","(X)","(X)","(X)","(X)","4927","341","5.6","3.0","0.6","0.6","14.3","4.1","10.7","3.5","13.7","4.3","19.0","4.1","14.2","3.4","13.4","3.4","5.2","3.1","3.2","1.7","55466","6120","78439","12929","(X)","(X)","40.4","(X)","(X)","(X)","3390","354","1.8","1.6","0.1","0.1","8.6","3.7","10.7","4.4","10.7","3.8","21.3","4.9","17.2","4.3","17.6","4.2","7.6","4.3","4.3","2.4","69469","6558","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2251","384","14.6","7.5","11.2","4.3","22.9","8.6","11.6","5.9","19.4","8.7","14.7","5.3","3.2","3.6","2.4","1.9","0.0","2.0","0.0","2.0","25447","3717","33502","4349","(X)","(X)","(X)","(X)","22.4","(X)"
